Column1,Column2,Column3,Column4,Column5,Column6
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,cornavatiyatimatukam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,dhulcti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,dji/numseele,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,dǔn tiàng ,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gadalshingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gorshar,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,grihadruma,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gudmaar,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gudmar,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gudmara,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gurmar,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gurmar booti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gurmar buti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gurmar patta,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,gymnema,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,hiriya kaage donde,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,jangli urad,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,jangli-urad,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,julmar,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kaabalee,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kaalikaradodi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kaavalee,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kadasige,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kadhasige,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kalikardori,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kannu minnayam kodi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kaoli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,karadodee,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,karnika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,katuvalli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kavali,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kavli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kista,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kitcuciyam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kogilam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kokila,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kokilacceti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kokilam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kokulam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kotikkurinca,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kshinavartta,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kulalitaccam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kurintai,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,kuriyaparani,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,maccirunki,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,madhunaasha,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,madhunaashini,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,madhunasini,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,madhunāśinī,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,madphali,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,maragadaka,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mard shingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,masbedda,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,maurvi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medashrangi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhaashingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhaasingee,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhaa singee,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhashingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhasinge,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhasingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,medhrashingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,med phale,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meghaballi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mendhasingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,merara,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,merasimgi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,merasingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mesacirunki,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mesarngi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mesasrngi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meṣaśṛṅgī (leaf),common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meṣaśṛṅgī (root),common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,mesharingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshashiringi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshashrangi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshashringi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshasingi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshasringi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshavalli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshavishanika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,meshshringi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,miracle fruit,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,miracle-fruit,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,muttupparappi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,muva kiriwel,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,natayantanancari,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,netraushadhi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,nocitacceti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,nocitam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,omudhingila,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,panatantiri,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,parapatraha,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,passaam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,patavirutcam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,periploca of the wood,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,periploca of the woods,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,podapathri,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,podapatra,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,podapatri,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,poda patri,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,podapatro,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,potla podra,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,puliyam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,pulliyacceti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,purkurinci,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,purukurincicceti,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,putlapodara,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,putlapodra,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,putla-podra,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,putrashringi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,puttapodara,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,putta podara,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,puttapodra,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,ram's-horn,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,ruku,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sakkaraikkolli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sakkarai kolli kodi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sanna garase humbu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannagera,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannagerasehambu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannagera sehambu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannagerase hambu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannagersehambu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sannaggera,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sappe soppu,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sarpadanshtrika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sarpadarushtrika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sa si nga,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sa sri ngi (p),common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sennagerse,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shagasharam,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shakkaraikkolli,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shirukurinja,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shirukurumkaay,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shirukurum kaay,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shiru kurunja,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,shiru-kurunja,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sirroo coorinja vayr,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sirukurincha,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sirukurinjan,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,siru-kurinjan,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sirukurumkay,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,sirukurunja,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,small indian ipecacuanha,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,tetcanavirutci,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,tiktadughdha,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,tiruparani,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,unmantaki,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,unmattaki,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,urigamaare,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,uriyamaare,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,uriyamare,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vakandi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vakhande,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vakundi,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vartika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vishani,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vishanika,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,vrikshikali,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,මස්බැද්ද,common
wcs506350,Apocynaceae,Gymnema sylvestre,(Retz.) R.Br. ex Sm.,මුව කිරි වැල්,common
wcs96116,Apocynaceae,Hancornia speciosa,Gomes,mangaba,common
wcs96116,Apocynaceae,Hancornia speciosa,Gomes,mangabeira,common
wcs96249,Apocynaceae,Haplophyton cimicidum,A.DC.,actimpatli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aasphota,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,acuvapalai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,adavipattitige,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,adavippathige,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,adavippatitige,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aghada,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aghedo,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,akilamamuli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,allam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anandmul-kapuri,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ananta,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantā,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantamool,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantamul,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantamula,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantamulah,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantavel,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ananthamoola,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ananthamula,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantmool,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anant mool,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantmul,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantmula,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantomul,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantvel,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anantwel,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,anatmool,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ankarikai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ankarimuli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ankari muli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aṅkāri mūli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,apamarga,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,apamārkki,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,apamg,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,arakkam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aritinvayacci,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aritinviyachi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ariyamatu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,arunianam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ashbah maghrabi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,asphota,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aushba,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aushbahe-hindi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,aushbatunnar,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,babara,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,barrisugandhi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,beruballi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,bhadra,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,bhadravalli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,bhadravallika,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,bili namadaberu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cacanikam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cacapam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,caricayam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,caripaci,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,caripai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,caripam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cariyam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cāriyam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,chirchita,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cinkaratosi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cirarokanacani,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ciṟukaḍalāḍi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cirunannari,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ciru nannari,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cukantapalaiver,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cukantappalai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cukantippalai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,cukantirunakam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dhavalashariva,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dhoodhaavalli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dhoodmooli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dralashvan lai,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dudavali,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dudavalli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dudhasali,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,dudhli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,east indian arsaparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,east indian sarsaparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,east indian-sarsaparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gaamadevaru,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gadi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gadisugandhi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gedasugandhu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,ghodiescucandee,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gleet,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopa,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopakanya,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopama,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopangana,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopasuta,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopasutā,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopavadhu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopavalli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,gopimulam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,haalu baeru,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,haalu balli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,halavabilu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,halberu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hale baeru balli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,haleberuballi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hamada baeru,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hamadaberu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hemidesmus indicus,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hindisalsa,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,hindi-salsa,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,imayavalli,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,indian sarasa parilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,indian sarsaparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,indian-sarsaparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,indian sarsparilla,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intiracukantakkoti,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intiracukantam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intirakantam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intirakentam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intiri,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intirikakkoti,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,intirikam,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,iramusu,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,irulopi,common
wcs506392,Apocynaceae,Hemidesmus indicus,(L.) R.Br.,jangli-chanbeli,common
