org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO19058	Loranthus europaeus	Species	50142	n.a.	n.a.	50142	Loranthus europaeus	50141	Loranthus	3963	Loranthaceae	33090	Viridiplantae	2759	Eukaryota
NPO40220	Streptomyces sp. KCB13F003	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	1883	Streptomyces	2062	Streptomycetaceae	n.a.		2	Bacteria
NPO41427	Fusarium tricinctum + Streptomyces lividans/Bacillus subtilis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO24392	Dillenia pentagyna	Species	1747698	n.a.	n.a.	1747698	Dillenia pentagyna	4377	Dillenia	24942	Dilleniaceae	33090	Viridiplantae	2759	Eukaryota
NPO16918	Ballota lanata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	155228	Ballota	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO22859	Pittosporum floribundum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	23129	Pittosporum	23121	Pittosporaceae	33090	Viridiplantae	2759	Eukaryota
NPO6180	Ocotea puberula	Species	489023	n.a.	n.a.	489023	Ocotea puberula	63801	Ocotea	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO1185	Stereocaulon strictum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	50938	Stereocaulon	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO41213	Candida famata	Species	4959	n.a.	n.a.	4959	Debaryomyces hansenii	n.a.	Debaryomyces	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO19672	Hosta sieboldiana	Species	708432	n.a.	n.a.	708432	Hosta sieboldiana	13090	Hosta	40552	Asparagaceae	33090	Viridiplantae	2759	Eukaryota
NPO20312	Pterocarpus marsupium	Species	1071187	n.a.	n.a.	1071187	Pterocarpus marsupium	100169	Pterocarpus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO8290	Mycena megaspora	Species	1033250	n.a.	n.a.	1033250	Mycena megaspora	41247	Mycena	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO19439	Calea zacatechichi	Species	n.a.	n.a.	n.a.	n.a.	n.a.	183008	Calea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO18100	Physalis edulis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	24663	Physalis	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO29416	Rhodophyllus nidorosus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	178522	Rhodophyllus	71934	Entolomataceae	4751	Fungi	2759	Eukaryota
NPO29808	Platycodon grandiflorum	Species	94286	n.a.	n.a.	94286	Platycodon grandiflorus	94285	Platycodon	4381	Campanulaceae	33090	Viridiplantae	2759	Eukaryota
NPO8255	Cinnamomum aromaticum	Species	119260	n.a.	n.a.	119260	Cinnamomum aromaticum	13428	Cinnamomum	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO19582	Sarothamnus patens	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO3531	Vladimiria denticulata	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO13346	Lindera strichnifolia	Species	n.a.	n.a.	n.a.	n.a.	Lindera strichnifolia 	753480	Lindera	41012	Tineidae	33208	Metazoa	2759	Eukaryota
NPO16079	Cephalaria leucantha	Species	183559	n.a.	n.a.	183559	Cephalaria leucantha	183558	Cephalaria	4200	Caprifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO10474	Latrunculia brevis	Species	1658078	n.a.	n.a.	1658078	Latrunculia brevis	553185	Latrunculia	81541	Latrunculiidae	33208	Metazoa	2759	Eukaryota
NPO11786	Cylindropuntia leptocaulis	Species	866983	n.a.	n.a.	866983	Cylindropuntia leptocaulis	701510	Cylindropuntia	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO21152	Senecio asper	Species	n.a.	n.a.	n.a.	n.a.	n.a.	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO22942	Moesziomyces antarcticus	Species	84753	n.a.	n.a.	84753	Moesziomyces antarcticus	63261	Moesziomyces	5268	Ustilaginaceae	4751	Fungi	2759	Eukaryota
NPO17763	Lobularia elongata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	226050	Lobularia	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO29826	Folium citri	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO28712	Parmotrema tinctorum	Species	235862	n.a.	n.a.	235862	Parmotrema tinctorum	172634	Parmotrema	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO41587	Actinoplanes teichomyceticus mutant strains [n.a.]	Strain	n.a.	n.a.	n.a.	n.a.	Actinoplanes teichomyceticus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO2031	Dictyota linearis	Species	200418	n.a.	n.a.	200418	Dictyota linearis	2875	Dictyota	2874	Dictyotaceae	n.a.	n.a.	2759	Eukaryota
NPO5727	Hymenothrix wislizenii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	176543	Hymenothrix	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14110	Marrubium peregrinum	Species	53166	n.a.	n.a.	53166	Marrubium peregrinum	41229	Marrubium	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO31114	Daphnia tenebrosa	Species	n.a.	n.a.	n.a.	n.a.	daphnia tenebrosa 	6668	Daphnia	77658	Daphniidae	33208	Metazoa	2759	Eukaryota
NPO21012	Mikania sessilifolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	102786	Mikania	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14417	Iris tectorum	Species	114617	n.a.	n.a.	114617	Iris tectorum	26378	Iris	26339	Iridaceae	33090	Viridiplantae	2759	Eukaryota
NPO29632	Cervus nippon	Species	n.a.	n.a.	n.a.	n.a.	Cervus nippon 	9859	Cervus	9850	Cervidae	33208	Metazoa	2759	Eukaryota
NPO40612	Streptomyces sp. HIL Y-9420704	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	1883	Streptomyces	2062	Streptomycetaceae	n.a.		2	Bacteria
NPO22899	Phaeotremella fagi	Species	334123	n.a.	n.a.	334123	Phaeotremella fagi	1905114	Phaeotremella	1905112	Phaeotremellaceae	4751	Fungi	2759	Eukaryota
NPO28626.1	Isodon rubescens var. lushanensis	Varieties	n.a.	n.a.	Isodon rubescens var. lushanensis	n.a.	Isodon rubescens 	204130	Isodon	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO1425	Salvia palaestina	Species	268920	n.a.	n.a.	268920	Salvia palaestina	21880	Salvia	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20961	Hugonia oreogena	Species	n.a.	n.a.	n.a.	n.a.	n.a.	72457	Hugonia	4004	Linaceae	33090	Viridiplantae	2759	Eukaryota
NPO3291	Cynanchum auriculatum	Species	157409	n.a.	n.a.	157409	Cynanchum auriculatum	126747	Cynanchum	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO30384	Combretum quadrangulare	Species	n.a.	n.a.	n.a.	n.a.	combretum quadrangulare 	99434	Combretum	3954	Combretaceae	33090	Viridiplantae	2759	Eukaryota
NPO22532	Coptis omeiensis	Species	261451	n.a.	n.a.	261451	Coptis omeiensis	3441	Coptis	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO28085	Schima wallichi	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59676	Schima	27065	Theaceae	33090	Viridiplantae	2759	Eukaryota
NPO27473	Albatrellus confluens	Species	205783	n.a.	n.a.	205783	Albatrellus confluens	68750	Albatrellus	68749	Albatrellaceae	4751	Fungi	2759	Eukaryota
NPO4552	Gnephosis arachnoidea	Species	125703	n.a.	n.a.	125703	Gnephosis arachnoidea	125702	Gnephosis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO33218	cladobotyrum rubrobrunnescens	Species	n.a.	n.a.		n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO9987	Tricholomopsis rutilans	Species	151294	n.a.	n.a.	151294	Tricholomopsis rutilans	151293	Tricholomopsis	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO4989	Tricholoma orirubens	Species	76324	n.a.	n.a.	76324	Tricholoma orirubens	40144	Tricholoma	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO3324	Pithomyces graminicola	Species	n.a.	n.a.	n.a.	n.a.	n.a.	227062	Pithomyces	28556	Pleosporaceae	4751	Fungi	2759	Eukaryota
NPO23245	Ardisia mamillata	Species	587401	n.a.	n.a.	587401	Ardisia mamillata	13344	Ardisia	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO30541	Unum usitatissimum	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO7307	Exostema caribaeum	Species	43485	n.a.	n.a.	43485	Exostema caribaeum	43484	Exostema	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO33628	Tricladium castaneicola	Species	693256	n.a.	n.a.	693256	Tricladium castaneicola	223899	Tricladium	5181	Helotiaceae	4751	Fungi	2759	Eukaryota
NPO14105.1	Panax pseudo - ginseng var. japonicus	Varieties	n.a.	n.a.	Panax pseudo - ginseng var. japonicus	n.a.	Panax pseudo	4053	Panax	4050	Araliaceae	33090	Viridiplantae	2759	Eukaryota
NPO30336	Aeschynanthus bracteatus	Species	n.a.	n.a.	n.a.	n.a.	aeschynanthus bracteatus 	45165	Aeschynanthus	26122	Gesneriaceae	33090	Viridiplantae	2759	Eukaryota
NPO12863	Eucalyptus urnigera	Species	1191477	n.a.	n.a.	1191477	Eucalyptus urnigera	3932	Eucalyptus	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO24426	Harpephyllum caffrum	Species	289712	n.a.	n.a.	289712	Harpephyllum caffrum	289711	Harpephyllum	4011	Anacardiaceae	33090	Viridiplantae	2759	Eukaryota
NPO28881	Virola sebifera	Species	224866	n.a.	n.a.	224866	Virola sebifera	224865	Virola	22274	Myristicaceae	33090	Viridiplantae	2759	Eukaryota
NPO22178.1	Centranthus longiflorus ssp. longiflorus	Subspecies	n.a.	n.a.	Centranthus longiflorus ssp. Longiflorus	n.a.	Centranthus longiflorus 	42331	Centranthus	4200	Caprifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO23689	Haliclona cymaeformis	Species	1385788	n.a.	n.a.	1385788	Haliclona cymaeformis	6057	Haliclona	6056	Chalinidae	33208	Metazoa	2759	Eukaryota
NPO3748	Astragalus eremophilus	Species	144098	n.a.	n.a.	144098	Astragalus eremophilus	20400	Astragalus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO22084	Stypandra imbricata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59110	Stypandra	51383	Asphodelaceae	33090	Viridiplantae	2759	Eukaryota
NPO27763	Streptomyces actuosus	Species	1885	n.a.	n.a.	1885	Streptomyces actuosus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO30170	Catechu	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO21438	Cladiella kashmani	Species	1382564	n.a.	n.a.	1382564	Cladiella kashmani	205093	Cladiella	40678	Alcyoniidae	33208	Metazoa	2759	Eukaryota
NPO3101	Primula deorum	Species	175056	n.a.	n.a.	175056	Primula deorum	49647	Primula	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO33070	Callyspongia sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Callyspongia	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO26834	Eutypella scoparia	Species	140560	n.a.	n.a.	140560	Eutypella scoparia	140192	Eutypella	42364	Diatrypaceae	4751	Fungi	2759	Eukaryota
NPO4356	Eugenia wallichii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	119950	Eugenia	3931	Myrtaceae	33090	Viridiplantae	2759	Eukaryota
NPO40700	Darwinella cf. oxeata	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	253178	Darwinella	119425	Darwinellidae	33208	Metazoa	2759	Eukaryota
NPO1590	Sinningia aggregata	Species	188998	n.a.	n.a.	188998	Sinningia aggregata	48789	Sinningia	26122	Gesneriaceae	33090	Viridiplantae	2759	Eukaryota
NPO19035	Croton cajucara	Species	323033	n.a.	n.a.	323033	Croton cajucara	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO13781	Eremostachys moluccelloides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	193325	Eremostachys	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO12794.1	Hypericum pseudopetiolatum	Under-species	282551	n.a.	hypericum pseudopetiolatum var. kiusianum	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO23777	Delphinium occidentale	Species	n.a.	n.a.	n.a.	n.a.	n.a.	46246	Delphinium	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO6484	Alstonia venenata	Species	994907	n.a.	n.a.	994907	Alstonia venenata	52821	Alstonia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO5070	Mycocepurus goeldii	Species	64788	n.a.	n.a.	64788	Mycocepurus goeldii	34711	Mycocepurus	36668	Formicidae	33208	Metazoa	2759	Eukaryota
NPO28250	Dichapetalum guineense	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4314	Dichapetalum	4313	Dichapetalaceae	33090	Viridiplantae	2759	Eukaryota
NPO20168	Melilotus albus	Species	47082	n.a.	n.a.	47082	Melilotus albus	47081	Melilotus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO5290	Musa acuminata	Species	4641	n.a.	n.a.	4641	Musa acuminata	4640	Musa	4637	Musaceae	33090	Viridiplantae	2759	Eukaryota
NPO30674	Maackia sp	Species	n.a.	n.a.	n.a.	n.a.	maackia sp. 	577125	Maackia	69433	Baicaliidae	33208	Metazoa	2759	Eukaryota
NPO30306	Dryanobulanops	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO5339	Isophysis tasmanica	Species	49752	n.a.	n.a.	49752	Isophysis tasmanica	49751	Isophysis	26339	Iridaceae	33090	Viridiplantae	2759	Eukaryota
NPO29000	Nephila clavata	Species	70342	n.a.	n.a.	70342	Nephila clavata	6914	Nephila	450948	Nephilidae	33208	Metazoa	2759	Eukaryota
NPO30006	Lsatis indigotica	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO9066	Cyclolobium clausseni	Species	n.a.	n.a.	n.a.	n.a.	n.a.	54884	Cyclolobium	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO25443	Citrus reticulata	Species	85571	n.a.	n.a.	85571	Citrus reticulata	2706	Citrus	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO27273	Catharanthus longifolius	Species	1167199	n.a.	n.a.	1167199	Catharanthus longifolius	4057	Catharanthus	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO10821	Magnolia praecocissima	Species	81865	n.a.	n.a.	81865	Magnolia praecocissima	3402	Magnolia	3401	Magnoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO29440	Sarcomyxa serotina	Species	40488	n.a.	n.a.	40488	Sarcomyxa serotina	291375	Sarcomyxa	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO10372	Kiggelaria africana	Species	112821	n.a.	n.a.	112821	Kiggelaria africana	112820	Kiggelaria	112800	Achariaceae	33090	Viridiplantae	2759	Eukaryota
NPO4020	Dorstenia turbinata	Species	984821	n.a.	n.a.	984821	Dorstenia turbinata	106722	Dorstenia	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO18743	Lagascea mollis	Species	1475413	n.a.	n.a.	1475413	Lagascea mollis	683992	Lagascea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32755	erycibe hainanesis	Species	n.a.	n.a.		n.a.	n.a.	197385	Erycibe	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO32914	Garcinia propinqua	Species	n.a.	n.a.	n.a.	n.a.	n.a.	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO28470	Fructus tsaoko	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO22583	Daedaleopsis confragosa	Species	40433	n.a.	n.a.	40433	Daedaleopsis confragosa	40432	Daedaleopsis	83233	Coriolaceae	4751	Fungi	2759	Eukaryota
NPO8062	Phlomoides hamosa	Species	694375	n.a.	n.a.	694375	Phlomoides hamosa	1006602	Phlomoides	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO29996	Felis catus	Species	n.a.	n.a.	n.a.	n.a.	felis catus 	9682	Felis	9681	Felidae	33208	Metazoa	2759	Eukaryota
NPO8082	Chelonanthus chelonoides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	82715	Chelonanthus	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO25113	Parmelia scortea	Species	n.a.	n.a.	n.a.	n.a.	n.a.	87260	Parmelia	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO12298	Epilobium parviflorum	Species	644182	n.a.	n.a.	644182	Epilobium parviflorum	13054	Epilobium	3934	Onagraceae	33090	Viridiplantae	2759	Eukaryota
NPO41448	Paraconiothyrium SSM001 + Alternaria alternata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO4224	Koelreuteria henryi	Species	n.a.	n.a.	n.a.	n.a.	n.a.	43167	Koelreuteria	23672	Sapindaceae	33090	Viridiplantae	2759	Eukaryota
NPO4607	Dalbergia sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	53862	Dalbergia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO22226	Monanthotaxis fornicata	Species	1202422	n.a.	n.a.	1202422	Monanthotaxis fornicata	306970	Monanthotaxis	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO3010	Nidorella hottentotica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	72956	Nidorella	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO3455	Picramnia lindeniana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	85238	Picramnia	85159	Picramniaceae	33090	Viridiplantae	2759	Eukaryota
NPO13727	Hemionitis japonica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	40967	Hemionitis	13819	Pteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO23613	Hypselodoris capensis	Species	1174619	n.a.	n.a.	1174619	Hypselodoris capensis	71310	Hypselodoris	71294	Chromodorididae	33208	Metazoa	2759	Eukaryota
NPO13931	Selaginella uncinata	Species	307165	n.a.	n.a.	307165	Selaginella uncinata	3246	Selaginella	3245	Selaginellaceae	33090	Viridiplantae	2759	Eukaryota
NPO7732	Solanum melongena	Species	4111	n.a.	n.a.	4111	Solanum melongena	4107	Solanum	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO23268	Xanthorrhoea reflexa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	39536	Xanthorrhoea	51383	Asphodelaceae	33090	Viridiplantae	2759	Eukaryota
NPO19867	Succus rhizoma lotus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO1782	Piper caninum	Species	130391	n.a.	n.a.	130391	Piper caninum	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO14375	Casearia guianensis	Species	681419	n.a.	n.a.	681419	Casearia guianensis	112816	Casearia	3688	Salicaceae	33090	Viridiplantae	2759	Eukaryota
NPO15293	Lepidophorum grisleyi	Species	n.a.	n.a.	n.a.	n.a.	n.a.	133250	Lepidophorum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO17782.1	Inula britannica var. chinensis	Varieties	n.a.	n.a.	Inula britannica var. chinensis	n.a.	Inula britannica 	41589	Inula	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO13509	Flindersia schottiana	Species	67935	n.a.	n.a.	67935	Flindersia schottiana	43712	Flindersia	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO24852	Helicia nilagirica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	83718	Helicia	4328	Proteaceae	33090	Viridiplantae	2759	Eukaryota
NPO10654	Lindera obtusiloba	Species	155295	n.a.	n.a.	155295	Lindera obtusiloba	55957	Lindera	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO32687	allium jesdianum	Species	70760	n.a.		70760	Allium jesdianum	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO20836	Gentiana manshurica	Species	683755	n.a.	n.a.	683755	Gentiana manshurica	21496	Gentiana	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO40170	Idiospermum australiense	Species	13573	n.a.	n.a.	13573	Idiospermum australiense	13572	Idiospermum	3427	Calycanthaceae	33090	Viridiplantae	2759	Eukaryota
NPO8617	Ligularia thomsonii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4239	Ligularia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO17866	Peucedanum rubricaule	Species	516045	n.a.	n.a.	516045	Peucedanum rubricaule	49562	Peucedanum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO24419	Anvillea garcinii	Species	56519	n.a.	n.a.	56519	Anvillea garcinii	56518	Anvillea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO32849	eudistoma cf. rigida	Species	n.a.	n.a.		n.a.	n.a.	286195	Eudistoma	260822	Polycitoridae	33208	Metazoa	2759	Eukaryota
NPO2313	Jungia spectabilis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	130261	Jungia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14319	Stylissa caribica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	237127	Stylissa	45118	Axinellidae	33208	Metazoa	2759	Eukaryota
NPO17274	Rhizoma zingiberis recens preparata	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO2819	Angelica sylvestris	Species	54703	n.a.	n.a.	54703	Angelica sylvestris	40948	Angelica	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO32866	iotrochota sp.	Species	n.a.	n.a.		n.a.	n.a.	283496	Iotrochota	283495	Iotrochotidae	33208	Metazoa	2759	Eukaryota
NPO27767	Artemisia turcomanica	Species	1338419	n.a.	n.a.	1338419	Artemisia turcomanica	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO25528	Calophyllum brasiliense	Species	280748	n.a.	n.a.	280748	Calophyllum brasiliense	73121	Calophyllum	703253	Calophyllaceae	33090	Viridiplantae	2759	Eukaryota
NPO14002	Petalostemon purpureum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1234510	Petalostemon	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO21289	Teucrium oxylepis	Species	1209881	n.a.	n.a.	1209881	Teucrium oxylepis	21896	Teucrium	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO12674	Colchicum ritchii	Species	1094113	n.a.	n.a.	1094113	Colchicum ritchii	13444	Colchicum	41218	Colchicaceae	33090	Viridiplantae	2759	Eukaryota
NPO24448	Haplopappus ciliatus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	71051	Haplopappus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO22483	Penicillium brasilianum	Species	104259	n.a.	n.a.	104259	Penicillium brasilianum	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO16926	Thymbra capitata	Species	543980	n.a.	n.a.	543980	Thymbra capitata	306405	Thymbra	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2511	0thofagus sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	26779	0thofagus	26778	0thofagaceae	33090	Viridiplantae	2759	Eukaryota
NPO33549	Marinispora sp. NPS008920	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Marinispora	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO11796	Morus australis	Species	66392	n.a.	n.a.	66392	Morus australis	3497	Morus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO10944	Mantella baroni	Species	143518	n.a.	n.a.	143518	Mantella baroni	43513	Mantella	43512	Mantellidae	33208	Metazoa	2759	Eukaryota
NPO28438	Dipterocarpus hasseltii	Species	1094874	n.a.	n.a.	1094874	Dipterocarpus hasseltii	64585	Dipterocarpus	40588	Dipterocarpaceae	33090	Viridiplantae	2759	Eukaryota
NPO27091	Antidorcas marsupialis	Species	59523	n.a.	n.a.	59523	Antidorcas marsupialis	59522	Antidorcas	9895	Bovidae	33208	Metazoa	2759	Eukaryota
NPO17107	Flindersia pubescens	Species	n.a.	n.a.	n.a.	n.a.	n.a.	43712	Flindersia	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO32929	Symploca	Genus	105591	n.a.		n.a.	n.a.	105591	Symploca	1892252	Microcoleaceae	n.a.	n.a.	2	Bacteria
NPO10211	Pajanelia multijuga	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO14930	Mussaenda pubescens	Species	271247	n.a.	n.a.	271247	Mussaenda pubescens	43523	Mussaenda	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO13843	Peronema canescens	Species	548828	n.a.	n.a.	548828	Peronema canescens	548827	Peronema	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14124	Virola minutiflora	Species	n.a.	n.a.	n.a.	n.a.	n.a.	224865	Virola	22274	Myristicaceae	33090	Viridiplantae	2759	Eukaryota
NPO29912.1	Heracleum lanatum var. asiaticum	Varieties	n.a.	n.a.	heracleum lanatum var. asiaticum	n.a.	heracleum lanatum 	40917	Heracleum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO16194	Morus bombycis	Species	66393	n.a.	n.a.	66393	Morus bombycis	3497	Morus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO21463.1	Aruncus dioicus	Under-species	32220	n.a.	aruncus dioicus var. kamtschaticus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
